event_id,customer_id,timestamp,device_id,channel,event_type,product_category,product_id,price,session_duration,cart_value,journey_stage,converted
EVT_940C03E5,CUST_6CC2B6D5,2026-05-07T06:42:51.625111+00:00,DEV_4595B953,website,product_view,Sports,PROD_382,122.55,,,anonymous,False
EVT_9AF17651,CUST_6392D950,2026-05-07T06:45:51.625111+00:00,DEV_E4FD44C5,website,product_view,Beauty,PROD_561,148.83,,,anonymous,False
EVT_93F36A2B,CUST_9CB02BCF,2026-05-07T07:03:51.625111+00:00,DEV_A6FA4F5D,website,cart_abandon,,,,,,cart_abandoned,False
EVT_9CE2B55A,CUST_6CC2B6D5,2026-05-07T07:11:51.625111+00:00,DEV_4595B953,website,product_view,Sports,PROD_155,144.58,,,anonymous,False
EVT_39289A82,CUST_9D8D3CB7,2026-05-07T07:23:51.625111+00:00,DEV_68CCA10D,website,product_view,Fashion,PROD_781,22.71,,,anonymous,False
EVT_33AE3983,CUST_6392D950,2026-05-07T07:31:51.625111+00:00,DEV_E4FD44C5,website,product_view,Beauty,PROD_606,363.21,,,anonymous,False
EVT_C6155857,CUST_9CB02BCF,2026-05-07T08:21:51.625111+00:00,DEV_A6FA4F5D,email,email_open,,,,,,cart_abandoned,False
EVT_7027244E,CUST_9D8D3CB7,2026-05-07T09:16:51.625111+00:00,DEV_68CCA10D,website,add_to_cart,Fashion,PROD_916,,,,cart_active,False
EVT_A6843309,CUST_9CB02BCF,2026-05-07T09:20:51.625111+00:00,DEV_A6FA4F5D,website,session_start,,,,155.0,,cart_abandoned,False
EVT_F9137178,CUST_6392D950,2026-05-07T09:26:51.625111+00:00,DEV_E4FD44C5,website,add_to_cart,Beauty,PROD_810,,,,cart_active,False
EVT_CB9007E5,CUST_6392D950,2026-05-07T09:37:51.625111+00:00,DEV_E4FD44C5,website,purchase,Beauty,PROD_897,,,,converted,True
EVT_A60AF1CE,CUST_9D8D3CB7,2026-05-07T10:12:51.625111+00:00,DEV_68CCA10D,website,cart_abandon,,,,,,cart_abandoned,False
EVT_283C5466,CUST_9CB02BCF,2026-05-07T11:18:51.625111+00:00,DEV_A6FA4F5D,website,purchase,Electronics,PROD_462,,,,converted,True
EVT_20B97563,CUST_9D8D3CB7,2026-05-07T11:57:51.625111+00:00,DEV_68CCA10D,email,email_open,,,,,,cart_abandoned,False
EVT_8FAB72F2,CUST_9D8D3CB7,2026-05-07T13:41:51.625111+00:00,DEV_68CCA10D,website,session_start,,,,36.0,,cart_abandoned,False
EVT_9BF08163,CUST_A32303A8,2026-05-07T14:08:51.625111+00:00,DEV_14857DE1,website,session_start,,,,223.0,,anonymous,False
EVT_7FA821B1,CUST_646349C1,2026-05-07T14:10:51.625111+00:00,DEV_064D9DFD,website,session_start,,,,133.0,,anonymous,False
EVT_FBE1CF02,CUST_9D8D3CB7,2026-05-07T14:54:51.625111+00:00,DEV_68CCA10D,website,purchase,Fashion,PROD_997,,,,converted,True
EVT_70B36526,CUST_646349C1,2026-05-07T15:07:51.625111+00:00,DEV_064D9DFD,website,product_view,Electronics,PROD_847,123.95,,,anonymous,False
EVT_96FAF597,CUST_A32303A8,2026-05-07T15:09:51.625111+00:00,DEV_14857DE1,website,product_view,Fashion,PROD_628,288.17,,,anonymous,False
EVT_31E7DC9C,CUST_A32303A8,2026-05-07T15:25:51.625111+00:00,DEV_14857DE1,website,product_view,Fashion,PROD_625,281.95,,,anonymous,False
EVT_ACE3A366,CUST_646349C1,2026-05-07T15:48:51.625111+00:00,DEV_064D9DFD,website,product_view,Electronics,PROD_667,402.59,,,anonymous,False
EVT_23CEBA24,CUST_A32303A8,2026-05-07T16:53:51.625111+00:00,DEV_14857DE1,website,add_to_cart,Fashion,PROD_241,,,,cart_active,False
EVT_B3956176,CUST_3F240E7F,2026-05-07T17:17:51.625111+00:00,DEV_4EDB32B7,email,email_sent,,,,,,anonymous,False
EVT_7C706C56,CUST_646349C1,2026-05-07T17:26:51.625111+00:00,DEV_064D9DFD,website,add_to_cart,Electronics,PROD_488,,,,cart_active,False
EVT_DAA96FD1,CUST_646349C1,2026-05-07T17:37:51.625111+00:00,DEV_064D9DFD,website,purchase,Electronics,PROD_423,,,,converted,True
EVT_A82A80C2,CUST_3F240E7F,2026-05-07T17:51:51.625111+00:00,DEV_4EDB32B7,email,email_sent,,,,,,anonymous,False
EVT_2A8F3046,CUST_A32303A8,2026-05-07T18:21:51.625111+00:00,DEV_14857DE1,website,purchase,Fashion,PROD_134,,,,converted,True
EVT_3943BF01,CUST_84D2D851,2026-05-07T18:31:51.625111+00:00,DEV_815C1C9B,website,session_start,,,,253.0,,anonymous,False
EVT_8CECF42A,CUST_3F240E7F,2026-05-07T19:08:51.625111+00:00,DEV_4EDB32B7,push,push_sent,,,,,,anonymous,False
EVT_C5C88220,CUST_84D2D851,2026-05-07T19:38:51.625111+00:00,DEV_815C1C9B,website,product_view,Books,PROD_796,497.17,,,anonymous,False
EVT_7E199797,CUST_84D2D851,2026-05-07T19:47:51.625111+00:00,DEV_815C1C9B,website,product_view,Books,PROD_230,168.43,,,anonymous,False
EVT_B39C47AE,CUST_84D2D851,2026-05-07T20:49:51.625111+00:00,DEV_815C1C9B,website,add_to_cart,Books,PROD_936,,,,cart_active,False
EVT_EADD1F5B,CUST_84D2D851,2026-05-07T21:04:51.625111+00:00,DEV_815C1C9B,website,cart_abandon,,,,,,cart_abandoned,False
EVT_8F269906,CUST_0ECEFA24,2026-05-07T22:33:51.625111+00:00,DEV_FF0EAE98,website,session_start,,,,141.0,,anonymous,False
EVT_6D4C2690,CUST_0ECEFA24,2026-05-07T23:22:51.625111+00:00,DEV_FF0EAE98,website,product_view,Other,PROD_175,442.94,,,anonymous,False
EVT_FF7F781B,CUST_0ECEFA24,2026-05-08T00:24:51.625111+00:00,DEV_FF0EAE98,website,product_view,Home & Garden,PROD_821,271.08,,,anonymous,False
EVT_23523F54,CUST_F9C12A90,2026-05-08T03:41:51.625111+00:00,DEV_6F75843D,website,session_start,,,,15.0,,anonymous,False
EVT_78BDD666,CUST_F9C12A90,2026-05-08T04:16:51.625111+00:00,DEV_6F75843D,website,product_view,Sports,PROD_408,430.06,,,anonymous,False
EVT_D3C050E4,CUST_3B0022BB,2026-05-08T05:28:51.625111+00:00,DEV_073DD8BA,website,session_start,,,,112.0,,anonymous,False
EVT_4F733832,CUST_F9C12A90,2026-05-08T06:04:51.625111+00:00,DEV_6F75843D,website,add_to_cart,Sports,PROD_920,,,,cart_active,False
EVT_75553EA9,CUST_3B0022BB,2026-05-08T06:15:51.625111+00:00,DEV_073DD8BA,website,product_view,Gaming,PROD_835,471.6,,,anonymous,False
EVT_1C1F57A2,CUST_3B0022BB,2026-05-08T06:39:51.625111+00:00,DEV_073DD8BA,website,add_to_cart,Gaming,PROD_218,,,,cart_active,False
EVT_8C1C0352,CUST_F9C12A90,2026-05-08T07:33:51.625111+00:00,DEV_6F75843D,website,cart_abandon,,,,,,cart_abandoned,False
EVT_ED240F2A,CUST_3B0022BB,2026-05-08T07:48:51.625111+00:00,DEV_073DD8BA,website,cart_abandon,,,,,,cart_abandoned,False
EVT_4CAEB707,CUST_3B0022BB,2026-05-08T09:26:51.625111+00:00,DEV_073DD8BA,email,email_open,,,,,,cart_abandoned,False
EVT_9A92E436,CUST_F080180D,2026-05-08T10:01:51.625111+00:00,DEV_BBED6453,website,session_start,,,,61.0,,anonymous,False
EVT_8C7C6274,CUST_9AC92005,2026-05-08T11:07:51.625111+00:00,DEV_AA1AF93C,website,session_start,,,,265.0,,anonymous,False
EVT_EDB82B7D,CUST_3B0022BB,2026-05-08T11:21:51.625111+00:00,DEV_073DD8BA,website,session_start,,,,228.0,,cart_abandoned,False
EVT_A1ACDB21,CUST_9AC92005,2026-05-08T11:23:51.625111+00:00,DEV_AA1AF93C,website,product_view,Books,PROD_400,156.28,,,anonymous,False
EVT_3228BF2F,CUST_3B0022BB,2026-05-08T11:41:51.625111+00:00,DEV_073DD8BA,website,purchase,Gaming,PROD_708,,,,converted,True
EVT_74CE49CF,CUST_F080180D,2026-05-08T11:45:51.625111+00:00,DEV_BBED6453,website,product_view,Sports,PROD_367,249.77,,,anonymous,False
EVT_7D75F53A,CUST_9AC92005,2026-05-08T12:00:51.625111+00:00,DEV_AA1AF93C,website,add_to_cart,Books,PROD_231,,,,cart_active,False
EVT_2E3EEB58,CUST_F080180D,2026-05-08T12:33:51.625111+00:00,DEV_BBED6453,website,add_to_cart,Sports,PROD_253,,,,cart_active,False
EVT_87399669,CUST_9AC92005,2026-05-08T13:16:51.625111+00:00,DEV_AA1AF93C,website,cart_abandon,,,,,,cart_abandoned,False
EVT_22E40C0B,CUST_35DB462E,2026-05-08T13:42:51.625111+00:00,DEV_85961AB1,website,session_start,,,,55.0,,anonymous,False
EVT_43E178DC,CUST_F080180D,2026-05-08T13:45:51.625111+00:00,DEV_BBED6453,website,cart_abandon,,,,,,cart_abandoned,False
EVT_330D1801,CUST_9AC92005,2026-05-08T14:24:51.625111+00:00,DEV_AA1AF93C,email,email_open,,,,,,cart_abandoned,False
EVT_C543B4D7,CUST_35DB462E,2026-05-08T14:29:51.625111+00:00,DEV_85961AB1,website,product_view,Gaming,PROD_397,83.82,,,anonymous,False
EVT_09249684,CUST_F080180D,2026-05-08T14:38:51.625111+00:00,DEV_BBED6453,email,email_open,,,,,,cart_abandoned,False
EVT_AF8D2174,CUST_F080180D,2026-05-08T15:54:51.625111+00:00,DEV_BBED6453,website,session_start,,,,211.0,,cart_abandoned,False
EVT_C5099576,CUST_9AC92005,2026-05-08T15:59:51.625111+00:00,DEV_AA1AF93C,website,session_start,,,,74.0,,cart_abandoned,False
EVT_82BA7DAC,CUST_35DB462E,2026-05-08T16:03:51.625111+00:00,DEV_85961AB1,website,add_to_cart,Gaming,PROD_942,,,,cart_active,False
EVT_78C68E41,CUST_F080180D,2026-05-08T16:46:51.625111+00:00,DEV_BBED6453,website,purchase,Sports,PROD_555,,,,converted,True
EVT_29B318A1,CUST_9AC92005,2026-05-08T16:53:51.625111+00:00,DEV_AA1AF93C,website,purchase,Books,PROD_493,,,,converted,True
EVT_B4D6481D,CUST_35DB462E,2026-05-08T17:35:51.625111+00:00,DEV_85961AB1,website,cart_abandon,,,,,,cart_abandoned,False
EVT_F01D7A25,CUST_7E8D349A,2026-05-08T19:11:51.625111+00:00,DEV_524DE5E7,website,session_start,,,,257.0,,anonymous,False
EVT_31514DEC,CUST_35DB462E,2026-05-08T19:12:51.625111+00:00,DEV_85961AB1,email,email_open,,,,,,cart_abandoned,False
EVT_0899C1C5,CUST_35DB462E,2026-05-08T19:34:51.625111+00:00,DEV_85961AB1,website,session_start,,,,299.0,,cart_abandoned,False
EVT_5D951E8A,CUST_35DB462E,2026-05-08T20:06:51.625111+00:00,DEV_85961AB1,website,purchase,Gaming,PROD_459,,,,converted,True
EVT_42765B78,CUST_7E8D349A,2026-05-08T20:10:51.625111+00:00,DEV_524DE5E7,website,product_view,Other,PROD_418,210.54,,,anonymous,False
EVT_5E236403,CUST_AB791841,2026-05-08T20:49:51.625111+00:00,DEV_535A5B55,email,email_sent,,,,,,anonymous,False
EVT_BC49E835,CUST_4B34FA4C,2026-05-08T21:00:51.625111+00:00,DEV_A735FE08,website,session_start,,,,145.0,,anonymous,False
EVT_4741F1DE,CUST_4B34FA4C,2026-05-08T21:16:51.625111+00:00,DEV_A735FE08,website,product_view,Gaming,PROD_580,494.36,,,anonymous,False
EVT_9093BA1D,CUST_92CEDCA7,2026-05-08T21:37:51.625111+00:00,DEV_08F7B981,website,session_start,,,,240.0,,anonymous,False
EVT_6121C4DE,CUST_7E8D349A,2026-05-08T21:39:51.625111+00:00,DEV_524DE5E7,website,product_view,Beauty,PROD_435,381.49,,,anonymous,False
EVT_D2B46741,CUST_4B34FA4C,2026-05-08T22:00:51.625111+00:00,DEV_A735FE08,website,product_view,Gaming,PROD_974,124.12,,,anonymous,False
EVT_8E3AF179,CUST_EB22D54A,2026-05-08T22:08:51.625111+00:00,DEV_0A9AF4C6,email,email_sent,,,,,,anonymous,False
EVT_DCBE463D,CUST_92CEDCA7,2026-05-08T22:10:51.625111+00:00,DEV_08F7B981,website,product_view,Sports,PROD_109,149.58,,,anonymous,False
EVT_C3D5285B,CUST_4A5340F6,2026-05-08T22:12:51.625111+00:00,DEV_91054786,website,session_start,,,,152.0,,anonymous,False
EVT_E1223C46,CUST_EB22D54A,2026-05-08T22:13:51.625111+00:00,DEV_0A9AF4C6,email,email_sent,,,,,,anonymous,False
EVT_FA4F5497,CUST_AB791841,2026-05-08T22:48:51.625111+00:00,DEV_535A5B55,email,email_sent,,,,,,anonymous,False
EVT_C015AB33,CUST_EFDB19CD,2026-05-08T22:53:51.625111+00:00,DEV_BDD2493C,email,email_sent,,,,,,anonymous,False
EVT_5B5F2D35,CUST_3BC4ECAE,2026-05-08T22:59:51.625111+00:00,DEV_F4E17BC7,website,session_start,,,,161.0,,anonymous,False
EVT_DBA51400,CUST_D7A95C5D,2026-05-08T23:10:51.625111+00:00,DEV_15EF5455,email,email_sent,,,,,,anonymous,False
EVT_F00D6E0E,CUST_4A5340F6,2026-05-08T23:18:51.625111+00:00,DEV_91054786,website,product_view,Fashion,PROD_925,86.6,,,anonymous,False
EVT_20CA50A9,CUST_4A5340F6,2026-05-08T23:27:51.625111+00:00,DEV_91054786,website,product_view,Fashion,PROD_159,90.8,,,anonymous,False
EVT_7C58EEE6,CUST_AB791841,2026-05-08T23:39:51.625111+00:00,DEV_535A5B55,push,push_sent,,,,,,anonymous,False
EVT_931AA669,CUST_EB22D54A,2026-05-08T23:43:51.625111+00:00,DEV_0A9AF4C6,push,push_sent,,,,,,anonymous,False
EVT_5FC6A90D,CUST_92CEDCA7,2026-05-08T23:43:51.625111+00:00,DEV_08F7B981,website,product_view,Sports,PROD_813,29.35,,,anonymous,False
EVT_E8E9BA23,CUST_4B34FA4C,2026-05-08T23:45:51.625111+00:00,DEV_A735FE08,website,add_to_cart,Gaming,PROD_720,,,,cart_active,False
EVT_E457942B,CUST_3BC4ECAE,2026-05-09T00:11:51.625111+00:00,DEV_F4E17BC7,website,product_view,Sports,PROD_817,256.1,,,anonymous,False
EVT_7BD17B68,CUST_4B34FA4C,2026-05-09T00:14:51.625111+00:00,DEV_A735FE08,website,cart_abandon,,,,,,cart_abandoned,False
EVT_57CCA3BC,CUST_EFDB19CD,2026-05-09T00:49:51.625111+00:00,DEV_BDD2493C,email,email_sent,,,,,,anonymous,False
EVT_076E0BEE,CUST_D7A95C5D,2026-05-09T01:09:51.625111+00:00,DEV_15EF5455,email,email_sent,,,,,,anonymous,False
EVT_6228CD52,CUST_3BC4ECAE,2026-05-09T01:47:51.625111+00:00,DEV_F4E17BC7,website,product_view,Sports,PROD_563,222.82,,,anonymous,False
EVT_6D728A62,CUST_EFDB19CD,2026-05-09T02:25:51.625111+00:00,DEV_BDD2493C,push,push_sent,,,,,,anonymous,False
EVT_F73D408A,CUST_D7A95C5D,2026-05-09T03:07:51.625111+00:00,DEV_15EF5455,push,push_sent,,,,,,anonymous,False
EVT_6D119DCD,CUST_5BF19433,2026-05-09T03:28:51.625111+00:00,DEV_006C0906,email,email_sent,,,,,,anonymous,False
EVT_71397F90,CUST_43FE3394,2026-05-09T04:39:51.625111+00:00,DEV_F8F50890,website,session_start,,,,93.0,,anonymous,False
EVT_B560CA25,CUST_E639AE8C,2026-05-09T04:43:51.625111+00:00,DEV_0FEA1AC1,website,session_start,,,,277.0,,anonymous,False
EVT_C25124D9,CUST_5BF19433,2026-05-09T04:43:51.625111+00:00,DEV_006C0906,email,email_sent,,,,,,anonymous,False
EVT_EBE82625,CUST_43FE3394,2026-05-09T04:58:51.625111+00:00,DEV_F8F50890,website,product_view,Books,PROD_515,139.95,,,anonymous,False
EVT_9948770E,CUST_17A20F69,2026-05-09T05:13:51.625111+00:00,DEV_CCAB15F8,website,session_start,,,,220.0,,anonymous,False
EVT_D8C5E801,CUST_43FE3394,2026-05-09T05:48:51.625111+00:00,DEV_F8F50890,website,product_view,Books,PROD_855,356.52,,,anonymous,False
EVT_C58AC0EA,CUST_5BF19433,2026-05-09T05:55:51.625111+00:00,DEV_006C0906,push,push_sent,,,,,,anonymous,False
EVT_A8A7FF93,CUST_E639AE8C,2026-05-09T06:13:51.625111+00:00,DEV_0FEA1AC1,website,product_view,Books,PROD_603,49.52,,,anonymous,False
EVT_20F19883,CUST_17A20F69,2026-05-09T06:57:51.625111+00:00,DEV_CCAB15F8,website,product_view,Gaming,PROD_947,331.23,,,anonymous,False
EVT_DD1625CB,CUST_43FE3394,2026-05-09T07:42:51.625111+00:00,DEV_F8F50890,website,add_to_cart,Books,PROD_485,,,,cart_active,False
EVT_950C1A1B,CUST_E639AE8C,2026-05-09T08:11:51.625111+00:00,DEV_0FEA1AC1,website,add_to_cart,Books,PROD_172,,,,cart_active,False
EVT_A2B7D465,CUST_17A20F69,2026-05-09T08:23:51.625111+00:00,DEV_CCAB15F8,website,add_to_cart,Gaming,PROD_747,,,,cart_active,False
EVT_D6A0CF6F,CUST_E639AE8C,2026-05-09T08:43:51.625111+00:00,DEV_0FEA1AC1,website,cart_abandon,,,,,,cart_abandoned,False
EVT_6981D1FA,CUST_43FE3394,2026-05-09T09:22:51.625111+00:00,DEV_F8F50890,website,purchase,Books,PROD_637,,,,converted,True
EVT_D1B70BAD,CUST_17A20F69,2026-05-09T09:31:51.625111+00:00,DEV_CCAB15F8,website,cart_abandon,,,,,,cart_abandoned,False
EVT_AFF63269,CUST_90E53D61,2026-05-09T10:33:51.625111+00:00,DEV_9FF4CC27,website,session_start,,,,22.0,,anonymous,False
EVT_709E5B9C,CUST_90E53D61,2026-05-09T11:41:51.625111+00:00,DEV_9FF4CC27,website,product_view,Books,PROD_966,452.91,,,anonymous,False
EVT_B1CC75F5,CUST_90E53D61,2026-05-09T12:19:51.625111+00:00,DEV_9FF4CC27,website,product_view,Books,PROD_368,38.94,,,anonymous,False
EVT_5DF8F79E,CUST_90E53D61,2026-05-09T14:09:51.625111+00:00,DEV_9FF4CC27,website,add_to_cart,Books,PROD_995,,,,cart_active,False
EVT_2770B43C,CUST_468EB40A,2026-05-09T14:13:51.625111+00:00,DEV_A70871BF,website,session_start,,,,251.0,,anonymous,False
EVT_C2B6DF1B,CUST_468EB40A,2026-05-09T15:53:51.625111+00:00,DEV_A70871BF,website,product_view,Sports,PROD_321,327.12,,,anonymous,False
EVT_E78C356F,CUST_90E53D61,2026-05-09T16:00:51.625111+00:00,DEV_9FF4CC27,website,purchase,Books,PROD_469,,,,converted,True
EVT_F13C1F3B,CUST_468EB40A,2026-05-09T17:38:51.625111+00:00,DEV_A70871BF,website,add_to_cart,Sports,PROD_191,,,,cart_active,False
EVT_0212F0CE,CUST_468EB40A,2026-05-09T17:54:51.625111+00:00,DEV_A70871BF,website,cart_abandon,,,,,,cart_abandoned,False
EVT_4344FC7C,CUST_468EB40A,2026-05-09T19:37:51.625111+00:00,DEV_A70871BF,email,email_open,,,,,,cart_abandoned,False
EVT_9C6AA87F,CUST_468EB40A,2026-05-09T20:46:51.625111+00:00,DEV_A70871BF,website,session_start,,,,70.0,,cart_abandoned,False
EVT_33B1F611,CUST_468EB40A,2026-05-09T22:32:51.625111+00:00,DEV_A70871BF,website,purchase,Sports,PROD_687,,,,converted,True
EVT_85AEC13F,CUST_0ECEFA24,2026-05-10T01:53:51.625111+00:00,DEV_FF0EAE98,website,session_start,,,,35.0,,anonymous,False
EVT_EB085ADF,CUST_AA76100A,2026-05-10T02:44:51.625111+00:00,DEV_F68C6299,website,session_start,,,,178.0,,anonymous,False
EVT_8EDD6609,CUST_AA76100A,2026-05-10T03:04:51.625111+00:00,DEV_F68C6299,website,product_view,Other,PROD_912,230.39,,,anonymous,False
EVT_5221967A,CUST_0ECEFA24,2026-05-10T03:43:51.625111+00:00,DEV_FF0EAE98,website,product_view,Other,PROD_866,406.22,,,anonymous,False
EVT_A6CC5ACD,CUST_9D23F007,2026-05-10T04:26:51.625111+00:00,DEV_2C7D4F1E,website,session_start,,,,51.0,,anonymous,False
EVT_FBE7A4FE,CUST_AA76100A,2026-05-10T04:34:51.625111+00:00,DEV_F68C6299,website,product_view,Gaming,PROD_232,406.11,,,anonymous,False
EVT_DAE11D6E,CUST_0ECEFA24,2026-05-10T04:46:51.625111+00:00,DEV_FF0EAE98,website,product_view,Home & Garden,PROD_437,441.97,,,anonymous,False
EVT_D7CF4400,CUST_9D23F007,2026-05-10T05:26:51.625111+00:00,DEV_2C7D4F1E,website,product_view,Beauty,PROD_136,445.63,,,anonymous,False
EVT_7A530623,CUST_F263F203,2026-05-10T05:37:51.625111+00:00,DEV_E81E3B03,website,session_start,,,,36.0,,anonymous,False
EVT_D3D17BBD,CUST_D638B75A,2026-05-10T06:06:51.625111+00:00,DEV_C123C47A,website,session_start,,,,44.0,,anonymous,False
EVT_E087AFDF,CUST_9D23F007,2026-05-10T06:39:51.625111+00:00,DEV_2C7D4F1E,website,add_to_cart,Beauty,PROD_353,,,,cart_active,False
EVT_13D49385,CUST_D638B75A,2026-05-10T06:41:51.625111+00:00,DEV_C123C47A,website,product_view,Electronics,PROD_528,381.95,,,anonymous,False
EVT_5270B8DC,CUST_F263F203,2026-05-10T07:19:51.625111+00:00,DEV_E81E3B03,website,product_view,Fashion,PROD_572,446.58,,,anonymous,False
EVT_3F1E0EF0,CUST_9D23F007,2026-05-10T07:57:51.625111+00:00,DEV_2C7D4F1E,website,cart_abandon,,,,,,cart_abandoned,False
EVT_42867D1D,CUST_F263F203,2026-05-10T08:27:51.625111+00:00,DEV_E81E3B03,website,add_to_cart,Fashion,PROD_205,,,,cart_active,False
EVT_6C0921F4,CUST_9D23F007,2026-05-10T08:31:51.625111+00:00,DEV_2C7D4F1E,email,email_open,,,,,,cart_abandoned,False
EVT_F5C963CF,CUST_D638B75A,2026-05-10T08:32:51.625111+00:00,DEV_C123C47A,website,add_to_cart,Electronics,PROD_205,,,,cart_active,False
EVT_6D007246,CUST_F263F203,2026-05-10T08:35:51.625111+00:00,DEV_E81E3B03,website,cart_abandon,,,,,,cart_abandoned,False
EVT_B34A3590,CUST_4E59CDC9,2026-05-10T08:42:51.625111+00:00,DEV_BE1710E5,website,session_start,,,,195.0,,anonymous,False
EVT_20E9AA44,CUST_D638B75A,2026-05-10T08:48:51.625111+00:00,DEV_C123C47A,website,cart_abandon,,,,,,cart_abandoned,False
EVT_1A413686,CUST_D638B75A,2026-05-10T08:55:51.625111+00:00,DEV_C123C47A,email,email_open,,,,,,cart_abandoned,False
EVT_FAF23182,CUST_D638B75A,2026-05-10T09:16:51.625111+00:00,DEV_C123C47A,website,session_start,,,,28.0,,cart_abandoned,False
EVT_88BD7C5F,CUST_4E59CDC9,2026-05-10T09:46:51.625111+00:00,DEV_BE1710E5,website,product_view,Beauty,PROD_541,380.5,,,anonymous,False
EVT_28F63F99,CUST_4E59CDC9,2026-05-10T09:51:51.625111+00:00,DEV_BE1710E5,website,add_to_cart,Beauty,PROD_445,,,,cart_active,False
EVT_375F1C12,CUST_9D23F007,2026-05-10T10:11:51.625111+00:00,DEV_2C7D4F1E,website,session_start,,,,168.0,,cart_abandoned,False
EVT_E3AAB97C,CUST_D638B75A,2026-05-10T10:34:51.625111+00:00,DEV_C123C47A,website,purchase,Electronics,PROD_202,,,,converted,True
EVT_18D3AE71,CUST_4E59CDC9,2026-05-10T10:47:51.625111+00:00,DEV_BE1710E5,website,cart_abandon,,,,,,cart_abandoned,False
EVT_B8E05636,CUST_4E59CDC9,2026-05-10T11:01:51.625111+00:00,DEV_BE1710E5,email,email_open,,,,,,cart_abandoned,False
EVT_B5980AF4,CUST_D319C2D4,2026-05-10T11:21:51.625111+00:00,DEV_2C756F22,website,session_start,,,,24.0,,anonymous,False
EVT_FA8BD863,CUST_9D23F007,2026-05-10T11:58:51.625111+00:00,DEV_2C7D4F1E,website,purchase,Beauty,PROD_247,,,,converted,True
EVT_F499CCFE,CUST_D319C2D4,2026-05-10T12:02:51.625111+00:00,DEV_2C756F22,website,product_view,Home & Garden,PROD_161,234.93,,,anonymous,False
EVT_217A3F1E,CUST_4E59CDC9,2026-05-10T12:59:51.625111+00:00,DEV_BE1710E5,website,session_start,,,,162.0,,cart_abandoned,False
EVT_2050F41C,CUST_D319C2D4,2026-05-10T13:15:51.625111+00:00,DEV_2C756F22,website,add_to_cart,Home & Garden,PROD_248,,,,cart_active,False
EVT_C8B2073E,CUST_3B0022BB,2026-05-10T13:40:51.625111+00:00,DEV_073DD8BA,website,session_start,,,,177.0,,anonymous,False
EVT_2C56431D,CUST_4E59CDC9,2026-05-10T14:31:51.625111+00:00,DEV_BE1710E5,website,purchase,Beauty,PROD_941,,,,converted,True
EVT_FD7470A3,CUST_D319C2D4,2026-05-10T14:50:51.625111+00:00,DEV_2C756F22,website,cart_abandon,,,,,,cart_abandoned,False
EVT_11EC28BF,CUST_D319C2D4,2026-05-10T15:06:51.625111+00:00,DEV_2C756F22,email,email_open,,,,,,cart_abandoned,False
EVT_06D8B7C4,CUST_D319C2D4,2026-05-10T15:25:51.625111+00:00,DEV_2C756F22,website,session_start,,,,246.0,,cart_abandoned,False
EVT_0EC28CA7,CUST_3B0022BB,2026-05-10T15:33:51.625111+00:00,DEV_073DD8BA,website,product_view,Gaming,PROD_620,365.1,,,anonymous,False
EVT_0631ED28,CUST_3B0022BB,2026-05-10T16:05:51.625111+00:00,DEV_073DD8BA,website,add_to_cart,Gaming,PROD_719,,,,cart_active,False
EVT_70F39343,CUST_3B0022BB,2026-05-10T16:50:51.625111+00:00,DEV_073DD8BA,website,cart_abandon,,,,,,cart_abandoned,False
EVT_10E417A5,CUST_D319C2D4,2026-05-10T16:53:51.625111+00:00,DEV_2C756F22,website,purchase,Home & Garden,PROD_195,,,,converted,True
EVT_5EFC7D86,CUST_3B0022BB,2026-05-10T17:00:51.625111+00:00,DEV_073DD8BA,email,email_open,,,,,,cart_abandoned,False
EVT_6C37B305,CUST_3B0022BB,2026-05-10T17:15:51.625111+00:00,DEV_073DD8BA,website,session_start,,,,130.0,,cart_abandoned,False
EVT_B0BF1234,CUST_3B0022BB,2026-05-10T18:52:51.625111+00:00,DEV_073DD8BA,website,purchase,Gaming,PROD_661,,,,converted,True
EVT_F44A0C57,CUST_D351A539,2026-05-11T01:36:51.625111+00:00,DEV_EE387E7F,website,session_start,,,,45.0,,anonymous,False
EVT_49E05A7B,CUST_119DD9F6,2026-05-11T02:21:51.625111+00:00,DEV_D9D4BDA5,website,session_start,,,,132.0,,anonymous,False
EVT_F24AB2DE,CUST_5D81D8F3,2026-05-11T02:53:51.625111+00:00,DEV_4A689681,email,email_sent,,,,,,anonymous,False
EVT_F97D15C1,CUST_5D81D8F3,2026-05-11T03:27:51.625111+00:00,DEV_4A689681,email,email_sent,,,,,,anonymous,False
EVT_28BD2432,CUST_D351A539,2026-05-11T03:32:51.625111+00:00,DEV_EE387E7F,website,product_view,Gaming,PROD_464,241.9,,,anonymous,False
EVT_4790B530,CUST_119DD9F6,2026-05-11T03:46:51.625111+00:00,DEV_D9D4BDA5,website,product_view,Fashion,PROD_648,265.33,,,anonymous,False
EVT_09C485E1,CUST_9C7733C9,2026-05-11T03:50:51.625111+00:00,DEV_2184F7F6,website,session_start,,,,248.0,,anonymous,False
EVT_356E7C2F,CUST_EEB6C2C2,2026-05-11T04:41:51.625111+00:00,DEV_C3F8B213,website,session_start,,,,41.0,,anonymous,False
EVT_318D290B,CUST_5D81D8F3,2026-05-11T05:17:51.625111+00:00,DEV_4A689681,push,push_sent,,,,,,anonymous,False
