customer_id,intent_score,churn_risk,fatigue_score,product_views,cart_count,abandonments,cart_value,journey_stage,preferred_channel,active_hour,days_since_last_purchase,conversion_probability,converted
CUST_2CD14C35,100,52.0,10,5,3,1,0.0,Loyal,sms,Night,42.0,0.718,True
CUST_C9FDE206,100,62.0,10,6,4,2,0.0,High Intent,whatsapp,Morning,47.0,0.708,True
CUST_AFFDA14D,100,100.0,0,5,5,5,0.0,Cart Active,sms,Evening,84.0,0.7,True
CUST_DDD5D12B,55,62.0,10,6,1,1,0.0,Anonymous,whatsapp,Night,,0.438,False
CUST_F080180D,100,87.0,10,6,5,4,0.0,High Intent,email,Afternoon,29.0,0.683,True
CUST_3AFE3828,10,70.0,100,0,0,0,0.0,Dormant,push,Night,,0.0,False
CUST_E82A5B06,90,72.0,10,10,2,2,0.0,Browsing,whatsapp,Night,,0.638,False
CUST_9755D509,30,52.0,10,4,0,0,0.0,Anonymous,whatsapp,Morning,,0.298,False
CUST_B6244435,80,70.0,0,2,2,2,0.0,Cart Active,whatsapp,Night,24.0,0.61,True
CUST_B1EB07F1,45,62.0,10,4,1,1,0.0,Anonymous,whatsapp,Afternoon,,0.378,False
CUST_81413439,65,47.0,10,2,1,0,0.0,High Intent,whatsapp,Morning,31.0,0.513,True
CUST_EF7187EF,85,57.0,10,3,2,1,0.0,High Intent,email,Afternoon,61.0,0.623,True
CUST_52E25B39,100,90.0,0,4,4,4,0.0,Cart Active,whatsapp,Evening,90.0,0.71,True
CUST_3901D123,45,62.0,10,4,1,1,0.0,Browsing,email,Evening,,0.378,False
CUST_607B58AC,100,52.0,10,5,3,1,0.0,Loyal,whatsapp,Night,54.0,0.718,True
CUST_7E9EF41D,50,72.0,10,2,2,2,0.0,Interested,whatsapp,Night,,0.398,False
CUST_FCE6B254,30,52.0,10,4,0,0,0.0,Browsing,email,Morning,,0.298,False
CUST_3FC6B029,85,57.0,10,3,2,1,0.0,Loyal,email,Afternoon,59.0,0.623,True
CUST_6B3B55D4,60,62.0,10,1,1,1,0.0,High Intent,whatsapp,Evening,64.0,0.7538,True
CUST_0D9C3C6D,10,61.0,55,0,0,0,0.0,Dormant,whatsapp,Morning,,0.034,False
CUST_EAD51975,100,82.0,10,3,3,3,0.0,High Intent,whatsapp,Night,67.0,0.688,True
CUST_6401C024,100,67.0,10,4,3,2,0.0,Loyal,push,Morning,7.0,0.703,True
CUST_1419DF71,10,61.0,55,0,0,0,0.0,Churn Risk,push,Night,,0.034,False
CUST_E80D9B4D,85,57.0,10,3,2,1,0.0,High Intent,whatsapp,Afternoon,17.0,0.623,True
CUST_0D679C7A,100,100.0,0,5,5,5,0.0,Interested,whatsapp,Night,1.0,0.7,True
CUST_E9D7F09D,80,72.0,10,8,2,2,0.0,Browsing,whatsapp,Morning,,0.578,False
CUST_442BA77D,10,70.0,100,0,0,0,0.0,Dormant,email,Afternoon,,0.0,False
CUST_5E833011,30,52.0,10,4,0,0,0.0,Anonymous,email,Morning,,0.298,False
CUST_47E0987A,10,70.0,100,0,0,0,0.0,Churn Risk,sms,Morning,,0.0,False
CUST_52F8A762,10,70.0,100,0,0,0,0.0,Churn Risk,email,Night,,0.0,False
CUST_4D49D219,10,70.0,100,0,0,0,0.0,Churn Risk,whatsapp,Evening,,0.0,False
CUST_3A3C56D3,10,70.0,100,0,0,0,0.0,Churn Risk,email,Evening,,0.0,False
CUST_53665C2A,10,70.0,100,0,0,0,0.0,Dormant,push,Afternoon,,0.0,False
CUST_0D60282C,90,42.0,10,4,2,0,0.0,High Intent,email,Afternoon,51.0,0.668,True
CUST_3E82BC00,30,62.0,10,1,1,1,0.0,Cart Active,push,Night,,0.288,False
CUST_13032569,50,52.0,10,8,0,0,0.0,Browsing,email,Night,,0.418,False
CUST_AEFFBB31,70,82.0,10,3,3,3,0.0,Interested,push,Evening,,0.508,False
CUST_E8C23CF2,100,37.0,10,6,3,0,0.0,Loyal,email,Night,25.0,0.733,True
CUST_43216AB0,80,70.0,0,2,2,2,0.0,Interested,email,Night,97.0,0.61,True
CUST_A8DE6CBB,100,47.0,10,7,4,1,0.0,Loyal,email,Night,35.0,0.723,True
CUST_288DE215,100,90.0,0,4,4,4,0.0,Interested,sms,Morning,6.0,0.71,True
CUST_A5EAAA27,55,62.0,10,6,1,1,0.0,Browsing,whatsapp,Night,,0.438,False
CUST_086C9EA2,100,37.0,10,6,3,0,0.0,Loyal,sms,Night,23.0,0.733,True
CUST_358A3BBF,90,92.0,10,4,4,4,0.0,Interested,whatsapp,Afternoon,,0.618,False
CUST_5EFCA7D3,55,62.0,10,6,1,1,0.0,Anonymous,whatsapp,Evening,,0.438,False
CUST_65C8F81A,10,70.0,100,0,0,0,0.0,Dormant,email,Night,,0.0,False
CUST_D133848B,100,100.0,0,5,5,5,0.0,Cart Active,push,Evening,77.0,0.7,True
CUST_D7E5199C,75,62.0,10,10,1,1,0.0,Anonymous,push,Morning,,0.558,False
CUST_6F1B6EA5,80,70.0,0,2,2,2,0.0,Cart Active,push,Afternoon,40.0,0.61,True
CUST_FAA24C6B,30,62.0,10,1,1,1,0.0,Cart Active,sms,Morning,,0.288,False
CUST_FEC40CE5,100,27.0,10,10,5,0,0.0,High Intent,whatsapp,Morning,18.0,0.743,True
CUST_36608905,10,61.0,55,0,0,0,0.0,Dormant,email,Evening,,0.034,False
CUST_A34A1CD7,100,100.0,0,5,5,5,0.0,Interested,whatsapp,Night,22.0,0.7,True
CUST_03828410,40,52.0,10,6,0,0,0.0,Browsing,whatsapp,Evening,,0.358,False
CUST_827F4A54,40,52.0,10,6,0,0,0.0,Anonymous,email,Night,,0.358,False
CUST_4BA78447,100,100.0,0,5,5,5,0.0,Cart Active,sms,Evening,99.0,0.7,True
CUST_B235EDF2,55,62.0,10,6,1,1,0.0,Anonymous,whatsapp,Evening,,0.438,False
CUST_AA0CFD5A,30,62.0,10,1,1,1,0.0,Cart Active,email,Morning,,0.288,False
CUST_8C65C9E1,50,72.0,10,2,2,2,0.0,Interested,email,Afternoon,,0.398,False
CUST_443DBF8F,60,60.0,0,1,1,1,0.0,Cart Active,whatsapp,Afternoon,12.0,0.5,True
CUST_0417587D,10,70.0,100,0,0,0,0.0,Dormant,email,Afternoon,,0.0,False
CUST_76AC0392,75,62.0,10,10,1,1,0.0,Anonymous,whatsapp,Night,,0.558,False
CUST_FF0607BB,90,92.0,10,4,4,4,0.0,Interested,email,Evening,,0.618,False
CUST_152DD3F0,100,80.0,0,3,3,3,0.0,Interested,sms,Evening,32.0,0.72,True
CUST_D319C2D4,100,100.0,10,5,5,5,0.0,Loyal,whatsapp,Morning,52.0,0.67,True
CUST_43FCC9A5,10,70.0,100,0,0,0,0.0,Churn Risk,whatsapp,Morning,,0.0,False
CUST_5ED05649,80,70.0,0,2,2,2,0.0,Interested,whatsapp,Afternoon,63.0,0.61,True
CUST_909AA15D,50,72.0,10,2,2,2,0.0,Cart Active,push,Afternoon,,0.398,False
CUST_B319ED7C,100,47.0,10,7,4,1,0.0,Loyal,sms,Afternoon,39.0,0.723,True
CUST_2367332C,20,52.0,10,2,0,0,0.0,Anonymous,whatsapp,Evening,,0.238,False
CUST_F112702A,80,70.0,0,2,2,2,0.0,Interested,push,Morning,24.0,0.61,True
CUST_43E1C3FE,100,80.0,0,3,3,3,0.0,Interested,email,Night,52.0,0.72,True
CUST_10B52115,40,52.0,10,6,0,0,0.0,Browsing,push,Evening,,0.358,False
CUST_4F614825,75,62.0,10,10,1,1,0.0,Anonymous,whatsapp,Evening,,0.558,False
CUST_DF1BA4AD,100,52.0,10,5,3,1,0.0,High Intent,push,Morning,43.0,0.718,True
CUST_7F6A8925,100,80.0,0,3,3,3,0.0,Interested,whatsapp,Evening,24.0,0.72,True
CUST_27F2C1C5,60,60.0,0,1,1,1,0.0,Cart Active,email,Afternoon,32.0,0.5,True
CUST_848687AA,100,100.0,0,5,5,5,0.0,Cart Active,push,Evening,100.0,0.7,True
CUST_6ABF865A,100,72.0,10,7,5,3,0.0,Loyal,whatsapp,Morning,45.0,0.698,True
CUST_96077CC0,10,70.0,100,0,0,0,0.0,Churn Risk,push,Evening,,0.0,False
CUST_AC61A36B,80,72.0,10,2,2,2,0.0,Loyal,whatsapp,Night,99.0,0.578,True
CUST_D4854721,100,100.0,0,5,5,5,0.0,Cart Active,email,Morning,58.0,0.7,True
CUST_079742A8,100,80.0,0,3,3,3,0.0,Interested,whatsapp,Morning,17.0,0.72,True
CUST_90355462,10,70.0,100,0,0,0,0.0,Churn Risk,whatsapp,Evening,,0.0,False
CUST_17CE53E7,100,62.0,10,6,4,2,0.0,Loyal,email,Afternoon,19.0,0.708,True
CUST_0863F041,30,62.0,10,1,1,1,0.0,Cart Active,whatsapp,Evening,,0.288,False
CUST_2EFCFE48,100,100.0,0,5,5,5,0.0,Cart Active,whatsapp,Evening,64.0,0.7,True
CUST_A1886EE9,20,52.0,10,2,0,0,0.0,Browsing,whatsapp,Night,,0.238,False
CUST_D49BFB32,20,52.0,10,2,0,0,0.0,Browsing,whatsapp,Afternoon,,0.238,False
CUST_F32EC161,60,62.0,10,1,1,1,0.0,Loyal,email,Morning,22.0,0.6366,True
CUST_637934D3,80,70.0,0,2,2,2,0.0,Interested,whatsapp,Night,98.0,0.61,True
CUST_AC3367D9,10,61.0,55,0,0,0,0.0,Dormant,whatsapp,Evening,,0.034,False
CUST_23CA8613,10,70.0,100,0,0,0,0.0,Churn Risk,push,Morning,,0.0,False
CUST_A9F28BD6,30,62.0,10,1,1,1,0.0,Interested,whatsapp,Morning,,0.288,False
CUST_C2529F48,20,52.0,10,2,0,0,0.0,Browsing,email,Morning,,0.238,False
CUST_AB791841,10,70.0,100,0,0,0,0.0,Dormant,sms,Morning,,0.0,False
CUST_C95518E2,100,100.0,0,5,5,5,0.0,Cart Active,whatsapp,Afternoon,21.0,0.7,True
CUST_ACB3D092,100,90.0,0,4,4,4,0.0,Cart Active,email,Night,36.0,0.71,True
CUST_EB22D54A,10,70.0,100,0,0,0,0.0,Churn Risk,email,Afternoon,,0.0,False
CUST_653FCFFE,10,61.0,55,0,0,0,0.0,Dormant,push,Afternoon,,0.034,False
CUST_3E813AFB,65,47.0,10,2,1,0,0.0,High Intent,email,Afternoon,91.0,0.513,True
CUST_1247D355,100,77.0,10,5,4,3,0.0,High Intent,whatsapp,Evening,42.0,0.693,True
CUST_99797127,100,82.0,10,3,3,3,0.0,Loyal,sms,Morning,61.0,0.688,True
CUST_2FA80455,10,70.0,100,0,0,0,0.0,Dormant,whatsapp,Afternoon,,0.0,False
CUST_9BE8EFDB,50,72.0,10,2,2,2,0.0,Cart Active,whatsapp,Night,,0.398,False
CUST_23F288E0,10,70.0,100,0,0,0,0.0,Churn Risk,whatsapp,Afternoon,,0.0,False
CUST_B4EBE1E3,35,62.0,10,2,1,1,0.0,Anonymous,whatsapp,Morning,,0.318,False
CUST_0B71948B,100,62.0,10,6,4,2,0.0,High Intent,whatsapp,Morning,29.0,0.708,True
CUST_84D2D851,80,72.0,10,8,2,2,0.0,Anonymous,email,Night,,0.578,False
CUST_A44512C0,100,82.0,10,3,3,3,0.0,High Intent,email,Morning,22.0,0.688,True
CUST_483EE7A7,90,42.0,10,4,2,0,0.0,Loyal,push,Morning,50.0,0.668,True
CUST_33336E21,100,62.0,10,6,4,2,0.0,High Intent,whatsapp,Night,31.0,0.708,True
CUST_9FAC6DE4,55,62.0,10,6,1,1,0.0,Anonymous,whatsapp,Night,,0.438,False
CUST_8D231AE2,60,62.0,10,1,1,1,0.0,High Intent,whatsapp,Night,48.0,0.6846,True
CUST_FD5C5434,100,100.0,0,5,5,5,0.0,Interested,email,Night,42.0,0.7,True
CUST_5E03E8A0,10,70.0,100,0,0,0,0.0,Churn Risk,push,Morning,,0.0,False
CUST_4E1F226E,20,52.0,10,2,0,0,0.0,Anonymous,email,Evening,,0.238,False
CUST_188B84EE,100,62.0,10,6,4,2,0.0,Loyal,email,Afternoon,67.0,0.708,True
CUST_FBB9A1EC,40,52.0,10,6,0,0,0.0,Anonymous,whatsapp,Evening,,0.358,False
CUST_E469213F,100,82.0,10,3,3,3,0.0,Loyal,email,Night,90.0,0.688,True
CUST_9A03823A,80,72.0,10,8,2,2,0.0,Anonymous,sms,Night,,0.578,False
CUST_0EE83A44,30,62.0,10,1,1,1,0.0,Interested,whatsapp,Evening,,0.288,False
CUST_8B5D9007,30,52.0,10,4,0,0,0.0,Anonymous,whatsapp,Night,,0.298,False
CUST_B3765000,100,62.0,10,6,4,2,0.0,High Intent,email,Evening,70.0,0.708,True
CUST_F0EF17C0,20,52.0,10,2,0,0,0.0,Browsing,whatsapp,Morning,,0.238,False
CUST_82D9BCE5,75,62.0,10,10,1,1,0.0,Anonymous,sms,Morning,,0.558,False
CUST_8F7A5C8B,100,100.0,0,5,5,5,0.0,Cart Active,sms,Morning,60.0,0.7,True
CUST_4F041D51,65,47.0,10,2,1,0,0.0,High Intent,email,Morning,30.0,0.513,True
CUST_FF17432C,35,62.0,10,2,1,1,0.0,Anonymous,whatsapp,Night,,0.318,False
CUST_B5684CA8,100,100.0,0,5,5,5,0.0,Cart Active,whatsapp,Evening,24.0,0.7,True
CUST_56D08890,10,70.0,100,0,0,0,0.0,Dormant,push,Morning,,0.0,False
CUST_867A7DE6,100,47.0,10,7,4,1,0.0,High Intent,email,Evening,80.0,0.723,True
CUST_9F3A1613,10,61.0,55,0,0,0,0.0,Churn Risk,email,Morning,,0.034,False
CUST_19F2196D,100,37.0,10,6,3,0,0.0,Loyal,whatsapp,Night,9.0,0.733,True
CUST_11C948DA,40,52.0,10,6,0,0,0.0,Anonymous,email,Night,,0.358,False
CUST_58606570,100,67.0,10,4,3,2,0.0,High Intent,whatsapp,Night,83.0,0.703,True
CUST_C77883ED,100,100.0,0,5,5,5,0.0,Interested,whatsapp,Afternoon,9.0,0.7,True
CUST_DD40A301,20,52.0,10,2,0,0,0.0,Anonymous,whatsapp,Afternoon,,0.238,False
CUST_D8D2FDCB,10,70.0,100,0,0,0,0.0,Churn Risk,whatsapp,Morning,,0.0,False
CUST_9FA79122,10,61.0,55,0,0,0,0.0,Dormant,whatsapp,Morning,,0.034,False
CUST_97CD1252,90,92.0,10,4,4,4,0.0,Interested,sms,Night,,0.618,False
CUST_D826C7E9,30,52.0,10,4,0,0,0.0,Browsing,whatsapp,Afternoon,,0.298,False
CUST_8A9962A4,40,52.0,10,6,0,0,0.0,Anonymous,email,Night,,0.358,False
CUST_0DB8C5EC,20,52.0,10,2,0,0,0.0,Anonymous,push,Night,,0.238,False
CUST_90E53D61,100,72.0,10,7,5,3,0.0,Loyal,email,Evening,85.0,0.698,True
CUST_04AB380C,30,62.0,10,1,1,1,0.0,Cart Active,sms,Night,,0.288,False
CUST_D57FE0BC,100,47.0,10,7,4,1,0.0,Loyal,whatsapp,Morning,31.0,0.723,True
CUST_C52FAA26,55,62.0,10,6,1,1,0.0,Browsing,whatsapp,Afternoon,,0.438,False
CUST_22023F09,100,100.0,0,5,5,5,0.0,Cart Active,email,Afternoon,70.0,0.7,True
CUST_D3EF9E22,90,72.0,10,10,2,2,0.0,Anonymous,email,Morning,,0.638,False
CUST_FE7CF396,60,62.0,10,1,1,1,0.0,Loyal,email,Evening,19.0,0.6211,True
CUST_E95ED05E,20,52.0,10,2,0,0,0.0,Anonymous,email,Morning,,0.238,False
CUST_79EBAC2B,100,90.0,0,4,4,4,0.0,Cart Active,whatsapp,Morning,15.0,0.71,True
CUST_E10AE950,50,52.0,10,8,0,0,0.0,Browsing,email,Afternoon,,0.418,False
CUST_467A7CB2,100,47.0,10,7,4,1,0.0,Loyal,email,Night,60.0,0.723,True
CUST_055B9C2E,60,62.0,10,1,1,1,0.0,High Intent,sms,Night,68.0,0.6697,True
CUST_D0A5B691,65,62.0,10,8,1,1,0.0,Browsing,whatsapp,Afternoon,,0.498,False
CUST_FF1FD384,10,61.0,55,0,0,0,0.0,Dormant,push,Night,,0.034,False
CUST_9C7733C9,100,100.0,0,5,5,5,0.0,Cart Active,whatsapp,Night,26.0,0.7,True
CUST_89CE4A1E,60,62.0,10,1,1,1,0.0,Loyal,sms,Night,65.0,0.684,True
CUST_3BBD2672,100,72.0,10,7,5,3,0.0,High Intent,whatsapp,Night,90.0,0.698,True
CUST_0522E9F6,10,70.0,100,0,0,0,0.0,Dormant,whatsapp,Morning,,0.0,False
CUST_AFD558F5,90,42.0,10,4,2,0,0.0,Loyal,sms,Night,83.0,0.668,True
CUST_43F3B4AD,50,52.0,10,8,0,0,0.0,Anonymous,whatsapp,Night,,0.418,False
CUST_F263F203,100,100.0,0,5,5,5,0.0,Interested,email,Afternoon,32.0,0.7,True
CUST_AA650E61,50,72.0,10,2,2,2,0.0,Cart Active,whatsapp,Evening,,0.398,False
CUST_37E7FB43,100,80.0,0,3,3,3,0.0,Cart Active,sms,Afternoon,89.0,0.72,True
CUST_AB0C4AE8,100,92.0,10,4,4,4,0.0,High Intent,sms,Morning,62.0,0.678,True
CUST_70827BC2,50,52.0,10,8,0,0,0.0,Browsing,email,Morning,,0.418,False
